account_id,account_name,website_domain,industry,employee_count,segment,billing_country,region,annual_revenue_eur,created_date
001A003132,Nordlabs Digital AG,nordlabs.net,Healthcare & Life Sciences,153,Commercial,Germany,EMEA - DACH,6299000.00,2023-12-18
001A003133,Mosaline AG,mosaline.co,Logistics & Transport,151,Commercial,Germany,EMEA - DACH,4263000.00,2022-11-13
001A003134,Veraflow Holding Corp.,veraflow.com,Software & SaaS,79,Commercial,United States,North America,13048000.00,2022-09-29
001A003135,Runeline Partners Inc.,runeline.de,E-commerce & Retail,4243,Enterprise,United States,North America,1056459000.00,2022-11-17
001A003136,Umbraflow Ltd,umbraflow.io,Consulting,82,Commercial,Canada,North America,32079000.00,2023-06-05
001A003137,Talabridge Solutions SE,talabridge.io,Energy & Utilities,67,Commercial,Germany,EMEA - DACH,28138000.00,2023-12-11
001A003138,Mirabridge Inc.,mirabridge.eu,Software & SaaS,54,Commercial,United States,North America,9741000.00,2023-06-02
001A003139,Quarpath Digital B.V.,quarpath.com,Manufacturing,24,Commercial,Netherlands,EMEA - North,5178000.00,2021-07-27
001A003140,Nordware SA,nordware.net,Public Sector,290,Mid-Market,France,EMEA - South,53682000.00,2021-10-18
001A003141,Zephbridge Systems GmbH,zephbridge.net,Media & Marketing,36,Commercial,Switzerland,EMEA - DACH,14390000.00,2022-04-15
001A003142,Deltaworks K.K.,deltaworks.io,Consulting,43,Commercial,Japan,APAC,3278000.00,2023-04-23
001A003143,Borealogic SE,borealogic.io,Financial Services,45,Commercial,Germany,EMEA - DACH,4832000.00,2023-12-15
001A003144,Umbravik Holding LLC,umbravik.io,Software,24,Commercial,United States,North America,6418000.00,2021-10-15
001A003145,Brioware LLC,brioware.com,E-commerce & Retail,9,Commercial,United States,North America,2708000.00,2022-12-13
001A003146,Boreamark Partners Inc.,boreamark.com,Financial Services,51,Commercial,United States,North America,18297000.00,2022-09-08
001A003147,Junoworks Corp.,junoworks.eu,Logistics & Transport,387,Mid-Market,United States,North America,59355000.00,2021-08-14
001A003148,Opalpath Group Ltd,opalpath.de,Media & Marketing,137,Commercial,Canada,North America,16257000.00,2021-09-18
001A003149,Orioworks AG,orioworks.io,Logistics & Transport,1120,Mid-Market,Switzerland,EMEA - DACH,273358000.00,2022-08-23
001A003150,Lyrastack GmbH,lyrastack.co,Software & SaaS,321,Mid-Market,Germany,EMEA - DACH,26597000.00,2022-03-16
001A003151,Bramsys Corp.,bramsys.io,Fintech,226,Commercial,United States,North America,98270000.00,2022-08-17
001A003152,Cobalworks SAS,cobalworks.co,Media & Marketing,1843,Mid-Market,France,EMEA - South,218070000.00,2022-12-25
001A003153,Runepoint Digital GmbH,runepoint.io,Software & SaaS,88,Commercial,Germany,EMEA - DACH,11926000.00,2023-05-31
001A003154,Sellawave Group AG,sellawave.io,Software & SaaS,112,Commercial,Switzerland,EMEA - DACH,28126000.00,2023-12-01
001A003155,Mosalogic Partners SAS,mosalogic.net,E-commerce & Retail,100,Commercial,France,EMEA - South,10348000.00,2021-09-06
001A003156,Pirabridge GmbH,pirabridge.io,Computer Software,1091,Mid-Market,Germany,EMEA - DACH,87592000.00,2021-10-21
001A003157,Umbranet GmbH,umbranet.io,Software & SaaS,102,Commercial,Germany,EMEA - DACH,32591000.00,2023-01-13
001A003158,Mirapoint Pvt Ltd,mirapoint.eu,Banking,38,Commercial,India,APAC,3252000.00,2022-04-05
001A003159,Ivenpath Holding SA,ivenpath.de,Education,249,Commercial,France,EMEA - South,46561000.00,2023-10-02
001A003160,Evosys Pte Ltd,evosys.com,Software & SaaS,30,Commercial,Singapore,APAC,4862000.00,2023-09-02
001A003161,Umbramark Pty Ltd,umbramark.eu,Healthcare & Life Sciences,229,Commercial,Australia,APAC,11722000.00,2021-11-18
001A003162,Koravik Digital AG,koravik.com,Healthcare & Life Sciences,191,Commercial,Germany,EMEA - DACH,16308000.00,2021-09-12
001A003163,Yaraware Group LLC,yaraware.de,Healthcare & Life Sciences,76,Commercial,United States,North America,15043000.00,2022-07-02
001A003164,Veramark Holding Inc.,veramark.de,,241,Commercial,United States,North America,80803000.00,2022-10-19
001A003165,Solvflow Holding Inc.,solvflow.co,Software & SaaS,12,Commercial,United States,North America,1215000.00,2022-05-27
001A003166,Boreabridge AG,boreabridge.co,Software & SaaS,130,Commercial,Germany,EMEA - DACH,12224000.00,2023-12-06
001A003167,Straline Solutions AG,straline.co,Manufacturing,51,Commercial,Switzerland,EMEA - DACH,11918000.00,2023-03-18
001A003168,Fjellogic GmbH,fjellogic.net,Energy & Utilities,8406,Enterprise,Germany,EMEA - DACH,2175958000.00,2023-04-10
001A003169,Opaldata Inc.,opaldata.co,E-commerce & Retail,129,Commercial,United States,North America,36149000.00,2022-09-17
001A003170,Pirafield K.K.,pirafield.com,Manufacturing,41,Commercial,Japan,APAC,7489000.00,2021-11-19
001A003171,Straworks Systems LLC,straworks.com,Energy & Utilities,14,Commercial,United States,North America,1629000.00,2023-10-17
001A003172,Xenobridge Digital Inc.,xenobridge.de,Media & Marketing,754,Mid-Market,United States,North America,193065000.00,2022-12-20
001A003173,Piravik Systems Pte Ltd,piravik.com,Media & Marketing,60,Commercial,Singapore,APAC,9129000.00,2022-02-11
001A003174,Lyrapoint Inc.,lyrapoint.net,Manufacturing,31,Commercial,United States,North America,7419000.00,2022-01-04
001A003175,Talagrid AG,talagrid.eu,Education,170,Commercial,Germany,EMEA - DACH,19924000.00,2021-11-21
001A003176,Kestgrid Ltda,kestgrid.eu,Healthcare & Life Sciences,274,Mid-Market,Brazil,LATAM,38651000.00,2023-01-04
001A003177,Cobalsys N.V.,cobalsys.eu,Professional Services,268,Mid-Market,Netherlands,EMEA - North,59125000.00,2021-09-02
001A003178,Miragrid SE,miragrid.co,Media & Marketing,105,Commercial,Germany,EMEA - DACH,4890000.00,2023-09-03
001A003179,Fjelcore Oyj,fjelcore.de,E-commerce & Retail,129,Commercial,Finland,EMEA - North,46084000.00,2021-12-28
001A003180,Strawave Pvt Ltd,strawave.com,Telecommunications,145,Commercial,India,APAC,22509000.00,2023-07-10
001A003181,Nordbridge Partners plc,nordbridge.com,Energy & Utilities,170,Commercial,United Kingdom,EMEA - UK&I,5014000.00,2022-05-03
001A003182,Lumosys AB,lumosys.de,Healthcare & Life Sciences,194,Commercial,Sweden,EMEA - North,34352000.00,2021-10-30
001A003183,Lyrawave GmbH,lyrawave.io,,545,Mid-Market,Switzerland,EMEA - DACH,67238000.00,2022-04-21
001A003184,Lumoflow Solutions AG,lumoflow.net,Media & Marketing,111,Commercial,Germany,EMEA - DACH,9503000.00,2023-07-22
001A003185,Briotech Group SE,briotech.eu,E-commerce & Retail,30,Commercial,Germany,EMEA - DACH,15538000.00,2021-11-03
001A003186,Evovik LLC,evovik.eu,,82,Commercial,United States,North America,21679000.00,2021-09-12
001A003187,Koratech Inc.,koratech.de,Software & SaaS,322,Mid-Market,Canada,North America,46862000.00,2022-10-20
001A003188,Oriodata AG,oriodata.eu,Logistics & Transport,8,Commercial,Germany,EMEA - DACH,1323000.00,2023-04-17
001A003189,Briomark Ltd,briomark.de,Telecommunications,8,Commercial,Ireland,EMEA - UK&I,1502000.00,2022-06-02
001A003190,Opalflow GmbH,opalflow.co,Software & SaaS,415,Mid-Market,Switzerland,EMEA - DACH,24995000.00,2021-08-10
001A003191,Mosagrid SE,mosagrid.eu,Media & Marketing,1052,Mid-Market,Germany,EMEA - DACH,814974000.00,2021-08-13
001A003192,Fjelbridge Sp. z o.o.,fjelbridge.de,Education,16,Commercial,Poland,EMEA - North,2629000.00,2023-10-06
001A003193,Yarapath Inc.,yarapath.co,Software & SaaS,118,Commercial,United States,North America,55879000.00,2023-08-30
001A003194,Evosys Inc.,evosys.io,,56,Commercial,United States,North America,5387000.00,2022-08-26
001A003195,Ivencore N.V.,ivencore.io,E-Commerce,68,Commercial,Netherlands,EMEA - North,15471000.00,2021-11-17
001A003196,Haloworks Partners Sp. z o.o.,haloworks.eu,Logistics & Transport,162,Commercial,Poland,EMEA - North,12742000.00,2023-11-30
001A003197,Oriostack SE,oriostack.net,Manufacturing,15,Commercial,Germany,EMEA - DACH,426000.00,2022-04-24
001A003198,Lumopoint Systems GmbH,lumopoint.de,Software & SaaS,20,Commercial,Austria,EMEA - DACH,5506000.00,2023-05-16
001A003199,Lumosys Pvt Ltd,lumosys.com,,64,Commercial,India,APAC,11511000.00,2023-04-10
001A003200,Boreatech Systems Corp.,boreatech.io,Manufacturing,81,Commercial,United States,North America,9428000.00,2021-11-23
001A003201,Coballabs Pvt Ltd,coballabs.net,Software & SaaS,19,Commercial,India,APAC,401000.00,2023-04-17
001A003202,Boreaworks Partners Pvt Ltd,boreaworks.co,Professional Services,340,Mid-Market,India,APAC,41019000.00,2023-07-17
001A003203,Quarcore Corp.,quarcore.io,Software,54,Commercial,United States,North America,10181000.00,2021-08-17
001A003204,Opalpoint Pvt Ltd,opalpoint.net,Media & Marketing,54,Commercial,India,APAC,4527000.00,2021-10-21
001A003205,Quarline S.L.,quarline.com,Media & Marketing,156,Commercial,Spain,EMEA - South,27015000.00,2021-09-21
001A003206,Altosys SE,altosys.de,Education,83,Commercial,Germany,EMEA - DACH,9074000.00,2022-07-20
001A003207,Vexlabs AG,vexlabs.de,Computer Software,366,Mid-Market,Germany,EMEA - DACH,28475000.00,2023-05-11
001A003208,Opalline AG,opalline.com,Professional Services,25,Commercial,Germany,EMEA - DACH,3673000.00,2022-03-19
001A003209,Wendbridge GmbH,wendbridge.io,Media & Marketing,13,Commercial,Germany,EMEA - DACH,566000.00,2022-02-15
001A003210,Talapath SA,talapath.co,Manufacturing,64,Commercial,France,EMEA - South,13834000.00,2023-02-12
001A003211,Ternpoint Inc.,ternpoint.com,Software & SaaS,111,Commercial,United States,North America,18840000.00,2022-07-28
001A003212,Cobaltech Holding Inc.,cobaltech.de,Software & SaaS,17,Commercial,United States,North America,3910000.00,2021-07-29
001A003213,Koraworks LLC,koraworks.eu,Agency,14,Commercial,United States,North America,4409000.00,2022-08-03
001A003214,Wenddata Group GmbH,wenddata.co,Manufacturing,134,Commercial,Austria,EMEA - DACH,18424000.00,2021-12-19
001A003215,Wendware LLC,wendware.de,,33,Commercial,United States,North America,1053000.00,2023-12-06
001A003216,Piraware SA,piraware.net,Logistics & Transport,12,Commercial,France,EMEA - South,1646000.00,2021-10-03
001A003217,Halowave GmbH,halowave.de,Media & Marketing,446,Mid-Market,Germany,EMEA - DACH,35899000.00,2021-08-16
001A003218,Lumosys plc,lumosys.de,Energy & Utilities,39,Commercial,United Kingdom,EMEA - UK&I,14740000.00,2023-08-23
001A003219,Valivik SA,valivik.co,Professional Services,593,Mid-Market,France,EMEA - South,75954000.00,2022-12-07
001A003220,Cobalcore Ltd,cobalcore.io,Software & SaaS,106,Commercial,United Kingdom,EMEA - UK&I,28097000.00,2023-05-06
001A003221,Pirabridge Holding LLC,pirabridge.de,SaaS,159,Commercial,United States,North America,61126000.00,2022-08-22
001A003222,Deltasys LLC,deltasys.net,Logistics & Transport,74,Commercial,United States,North America,7560000.00,2021-12-06
001A003223,Solvcore Holding Inc.,solvcore.io,E-commerce & Retail,4,Commercial,United States,North America,670000.00,2023-07-18
001A003224,Halogrid AG,halogrid.eu,Public Sector,19,Commercial,Germany,EMEA - DACH,3112000.00,2022-05-09
001A003225,Deltapath Inc.,deltapath.eu,Software & SaaS,84,Commercial,United States,North America,50501000.00,2023-09-08
001A003226,Terncore Holding Corp.,terncore.io,Software & SaaS,177,Commercial,United States,North America,60536000.00,2023-01-20
001A003227,Stratech GmbH,stratech.io,Media & Marketing,8,Commercial,Switzerland,EMEA - DACH,676000.00,2022-08-27
001A003228,Vexline Corp.,vexline.io,Logistics & Transport,94,Commercial,United States,North America,10426000.00,2022-11-10
001A003229,Fjelworks AB,fjelworks.de,Education,19,Commercial,Sweden,EMEA - North,2301000.00,2023-09-15
001A003230,Ivenmark Holding S.r.l.,ivenmark.co,software,145,Commercial,Italy,EMEA - South,14250000.00,2022-12-03
001A003231,Valimark GmbH,valimark.eu,E-commerce & Retail,99,Commercial,Germany,EMEA - DACH,13100000.00,2023-03-07
001A003232,Vexwave A/S,vexwave.de,Consulting,317,Mid-Market,Denmark,EMEA - North,36904000.00,2022-08-17
001A003233,Cobalware SE,cobalware.de,Public Sector,522,Mid-Market,Germany,EMEA - DACH,85361000.00,2023-03-08
001A003234,Runepath GmbH,runepath.eu,Financial Services,205,Commercial,Austria,EMEA - DACH,30609000.00,2022-10-18
001A003235,Mosabridge SE,mosabridge.com,Consulting,380,Mid-Market,Germany,EMEA - DACH,121489000.00,2021-08-26
001A003236,Vexpath Pty Ltd,vexpath.io,software,60,Commercial,Australia,APAC,6078000.00,2022-11-18
001A003237,Quarfield plc,quarfield.com,Media & Marketing,7912,Enterprise,United Kingdom,EMEA - UK&I,465009000.00,2022-03-13
001A003238,Oriosys SAS,oriosys.io,Software & SaaS,17,Commercial,France,EMEA - South,2023000.00,2023-03-13
001A003239,Koralabs SAS,koralabs.net,Energy & Utilities,46,Commercial,France,EMEA - South,5094000.00,2022-05-05
001A003240,Briologic Pvt Ltd,briologic.io,Software & SaaS,404,Mid-Market,India,APAC,156463000.00,2022-11-24
001A003241,Orioflow Holding LLC,orioflow.net,Professional Services,321,Mid-Market,United States,North America,85293000.00,2022-06-20
001A003242,Cobalware Pvt Ltd,cobalware.net,Media & Marketing,214,Commercial,India,APAC,74598000.00,2023-07-26
001A003243,Briofield Ltd,briofield.de,Financial Services,285,Mid-Market,Ireland,EMEA - UK&I,81244000.00,2021-12-12
001A003244,Pirapoint Holding GmbH,pirapoint.com,Financial Services,6,Commercial,Germany,EMEA - DACH,294000.00,2023-07-14
001A003245,Umbrapath Sp. z o.o.,umbrapath.io,Professional Services,1170,Mid-Market,Poland,EMEA - North,112241000.00,2023-08-02
001A003246,Solvflow Partners SA,solvflow.co,Professional Services,75,Commercial,France,EMEA - South,4883000.00,2022-04-22
001A003247,Verastack LLC,verastack.de,Media & Marketing,688,Mid-Market,United States,North America,281877000.00,2023-04-10
001A003248,Koramark Ltda,koramark.net,Healthcare & Life Sciences,6,Commercial,Brazil,LATAM,1589000.00,2021-08-16
001A003249,Lyrafield Holding AB,lyrafield.de,Computer Software,150,Commercial,Sweden,EMEA - North,30479000.00,2022-04-28
001A003250,Norddata Solutions Pty Ltd,norddata.io,Public Sector,44,Commercial,Australia,APAC,5005000.00,2023-06-24
001A003251,Quarnet Digital Sp. z o.o.,quarnet.eu,Software & SaaS,243,Commercial,Poland,EMEA - North,29577000.00,2021-08-08
001A003252,Piracore plc,piracore.net,Healthcare & Life Sciences,165,Commercial,United Kingdom,EMEA - UK&I,15757000.00,2021-10-02
001A003253,Wendlogic AB,wendlogic.co,Public Sector,177,Commercial,Sweden,EMEA - North,41825000.00,2023-04-11
001A003254,Oriostack AG,oriostack.eu,Public Sector,21,Commercial,Germany,EMEA - DACH,3576000.00,2022-06-17
001A003255,Sellalogic Systems Inc.,sellalogic.co,Software & SaaS,93,Commercial,United States,North America,22563000.00,2022-12-01
001A003256,Vexnet GmbH,vexnet.io,Financial Services,77,Commercial,Germany,EMEA - DACH,15838000.00,2021-08-27
001A003257,Zephvik SA,zephvik.co,Professional Services,216,Commercial,France,EMEA - South,56714000.00,2021-08-19
001A003258,Piramark Inc.,piramark.net,E-commerce & Retail,463,Mid-Market,United States,North America,100996000.00,2023-01-11
001A003259,Xenovik Systems SE,xenovik.net,Media & Marketing,128,Commercial,Germany,EMEA - DACH,39674000.00,2021-10-08
001A003260,Kestmark AG,kestmark.eu,Healthcare & Life Sciences,16,Commercial,Germany,EMEA - DACH,3990000.00,2022-04-20
001A003261,Altodata Systems Corp.,altodata.co,,120,Commercial,United States,North America,14103000.00,2023-10-11
001A003262,Ivennet AG,ivennet.com,E-commerce & Retail,5696,Enterprise,Germany,EMEA - DACH,1222303000.00,2022-08-30
001A003263,Xenoworks AB,xenoworks.de,Professional Services,1278,Mid-Market,Sweden,EMEA - North,246174000.00,2023-01-15
001A003264,Lyramark SAS,lyramark.eu,Media & Marketing,3,Commercial,France,EMEA - South,428000.00,2021-08-05
001A003265,Bramtech Ltd,bramtech.net,E-commerce & Retail,112,Commercial,United Kingdom,EMEA - UK&I,17735000.00,2023-07-10
001A003266,Quarlabs Group GmbH,quarlabs.co,Software & SaaS,424,Mid-Market,Switzerland,EMEA - DACH,124121000.00,2023-11-08
001A003267,Granpoint Solutions Corp.,granpoint.com,E-commerce & Retail,77,Commercial,United States,North America,17043000.00,2023-08-27
001A003268,Evofield Group Pty Ltd,evofield.net,Professional Services,51,Commercial,Australia,APAC,14262000.00,2023-11-10
001A003269,Solvfield SE,solvfield.net,Media & Marketing,68,Commercial,Germany,EMEA - DACH,11146000.00,2022-10-09
001A003270,Veradata Pty Ltd,veradata.co,Education,236,Commercial,Australia,APAC,75275000.00,2021-11-15
001A003271,Lumoflow Inc.,lumoflow.de,Energy & Utilities,19,Commercial,United States,North America,4835000.00,2022-10-14
001A003272,Strawave Inc.,strawave.eu,Healthcare & Life Sciences,630,Mid-Market,United States,North America,62141000.00,2023-11-14
001A003273,Cobalgrid LLC,cobalgrid.io,Education,93,Commercial,United States,North America,12004000.00,2021-11-16
001A003274,Granware LLC,granware.eu,Financial Services,25,Commercial,United States,North America,2402000.00,2021-10-07
001A003275,Vexsys Solutions LLC,vexsys.io,Healthcare & Life Sciences,570,Mid-Market,United States,North America,47721000.00,2022-02-16
001A003276,Haloworks AB,haloworks.eu,Healthcare & Life Sciences,11,Commercial,Sweden,EMEA - North,8785000.00,2023-10-09
001A003277,Sellaworks Systems AS,sellaworks.eu,,44,Commercial,Norway,EMEA - North,19153000.00,2023-06-12
001A003278,Fjelsys SAS,fjelsys.com,Media & Marketing,43,Commercial,France,EMEA - South,13764000.00,2023-09-22
001A003279,Quarsys AG,quarsys.com,Financial Services,2762,Enterprise,Germany,EMEA - DACH,578548000.00,2022-05-15
001A003280,Koraworks Partners LLC,koraworks.co,Education,36,Commercial,United States,North America,4161000.00,2023-03-10
001A003281,Zephline AG,zephline.de,Education,6,Commercial,Germany,EMEA - DACH,494000.00,2023-11-17
001A003282,Altoware Ltd,altoware.net,Telecommunications,42,Commercial,United Kingdom,EMEA - UK&I,5925000.00,2022-03-18
001A003283,Yaracore GmbH,yaracore.eu,Manufacturing,204,Commercial,Germany,EMEA - DACH,21186000.00,2022-03-04
001A003284,Mosapoint AG,mosapoint.net,Energy & Utilities,337,Mid-Market,Switzerland,EMEA - DACH,82749000.00,2022-07-31
001A003285,Evotech LLC,evotech.io,Media & Marketing,3392,Enterprise,United States,North America,594564000.00,2023-07-30
001A003286,Fjelflow Inc.,fjelflow.eu,Professional Services,883,Mid-Market,United States,North America,236162000.00,2021-10-05
001A003287,Vexworks Partners S.A.,vexworks.de,Manufacturing,135,Commercial,Spain,EMEA - South,24981000.00,2023-01-08
001A003288,Briogrid SE,briogrid.io,Logistics & Transport,27,Commercial,Germany,EMEA - DACH,1567000.00,2022-06-14
